 December 2022,5,Great!,"It is simply gorgeous. The room was mognificent and the restaurant was very good. The location is great. The property is in the middle of medina so you have to consider that you can't reach it on foot. It takes less than 10 minute on foot from the taxy station. If you warn them, they will send you a person that take you to the property. I can't wait to go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,hotelName,city
 July 2022,5,Stunning and great riad,"Absolutely beautiful riad and stunning view from their rooftop, especially at night! The staff was very helpful and friendly. Rooms again absolutely beautiful, with very comfortable bed (we had one of the big ones, and it was indeed huge!). The breakfast was delicious and their dinner also very tasty/large portions (although you can find cheaper in the medina, but that is taking the risk of getting lost on the way back, so depends on how comfortable you are navigating the Fes medina). The presence of a pool was a big plus. We also got the full body massage there and recommend it! The only shortcoming to our stay was the non existent WiFi and network connection in our room, so we had to get close to the door/outside of the room to get any signal. Overall definitely one of the…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2022,5,It was just MAGICAL.,"I spent the afternoon there for the lunch and it was great, the atmosphere was so relaxing and the people were so friendly and cool. I did appreciate Hanan's cooking and Amine's hospitality (I would love to go back there).",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 July 2022,5,so special stay,we ve been to this beautifull riad last weekend it was very special and authentic the food was so delicious you should try the spa too; the hamam is unique; also they helped us book a guide and he was so profesional and correct im looking forward to come back next year thanks for everyone,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2022,5,The Beautiful Bensouda,"Stayed a perfect 7 nights at Riad Dar Bensouda. Was an oasis within the Medina of Fes. Where you were welcomed coming through the door to a calm chic hideaway. Elegantly designed. Excellent food. Most helpful kind staff. As much as you wanted to leave and sight see, you also wanted to return and relax here. It's a good feeling when you know you chose the right property to spend a week. Would gladly visit again.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2022,5,Weekend escape,"Amazing Service, Yasine, Yazid and Mamadow all were amazing to make sure we made the most of our time there. They were always available without being to much on top of you. They can arrange for you to get tours, but are also helpful if you want to go of on your own like we did. The hotel lives to the photos, the rooms are spacious and the common areas are exactly what you'd expect.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2022,5,"Wonderful people, beautiful place","Our family of 4 spent 5 nights at this Riad in the Fes Medina, and we’re treated so well. The staff attended to our every need, arranging help getting us and our luggage through the mazes, preparing wonderful meals and massages on-site, connecting us with a tour guide for the day trip to Volubilis (worth the trip!) and attending to our younger daughter when she wasn’t feeling great. Yasmín, Azuz, and the while staff were terrific. We could not recommend this place more highly! It’s away from the frenzy of the markets, but easily accessible to everything you might need in the Medina.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,Best Hotel in Fez,"Trust this Riad and go only with official tour guides they recommend. There are alot of scammers in Morocco and I am thankful to have been saved from it! This riad is the best, architecture is nice and it is quiet. You will get value for money. P.S. do not trust people on the train introducing themselves and asking you to go on market with them. They are scammers!🥺 I recommend Arabe as tour guide",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,Absolutely magical,"This Riad was an absolute dream to stay in. From the moment we walked inside, we felt like we were in a reverie. Think a thousand and one nights in all its glory. The rooftop had the most electric atmosphere but was simultaneously bathed in peace. Every member of staff was a delight to meet, talk to and befriend. The highest compliments must go to manager Yazid and staff members Ibrahim and Aziz, what we would have done without their 24/7 help, friendship and warmth. I genuinely miss them all and my heart aches now that I have left the Riad behind. The rooms were exquisite and indulgent, with a bathroom that had the most relaxing shower and perfect temperature. Breakfast was a tranquil affair, and don't miss out on the best massage in Fes by the hotel's own masseuse. My…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,Can’t recommend highly enough!,"This 17th c. riad was a gem of a stay — not only was the space fabulous — comfortable, super clean, amazing architecture — but the team was delightful, charming and helpful. They were immediately responsive to all requests and made us feel super special.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,Unforgettable Stay,The riyadh is beautiful in the middle of historical old fes but above all the service is impeccable. Yaseen the manager always went above and beyond to make sure any request we had was taken care of. All in all a fabulous stay. The place goes back more than 300 years. It’s a wonderful place.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,A hidden gem,"I am so happy I found this place, the absolute highlight of my trip to Morocco. From the moment I arrived I was treated like a queen. Eating tagine on the roof while overlooking Fes is now my favourite memory from my trip. Do not miss this Riad which has been restored to all its beauty. Blown away",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2022,5,Perfect,"Beautiful riad, amazing staff, and delicious food. I can’t recommend Riad Dar Bensouda enough! I plan to return here on my next visit to Fez. Everything was perfect during my visit. Bed was comfortable and relaxing. Everything was 10/10. Thank you!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2022,5,A haven in Fes,"I cannot recommend Bensoudda more highly for offering a wonderful retreat after a dusty day in the medina. A breathtakingly beautiful spot, both at ground level and from the roof top, behind an unassuming door, with lovely big rooms and a small boutique spa offering fantastic massages. Yassin, the manager is meticulous but in a laid back way, making things feel easy and ensuring everything works during your stay - whether arranging professional henna services on site, booking the best guides for Fes or locating operational Apple chargers for your laptop! Ibrahim, his right hand man, is equally beguiling and ensures that nothing is done without a genuine smile and good grace, from making excellent omelettes in the morning to fixing broken reading glasses within seconds - and you…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2022,5,"Fantastic Riad, wonderful warm staff","What a magical place. wonderfully situated in the Medina with breathtaking views. Above all though, the staff lead by the wonderful, kind and cultured Yassin - Ibrahim, Azziz and others - all made such wonderful hosts and bent over backwards to help us with everything we needed, from organising local guides to fixing my mother's glassses. Real gems the lot of them. Ben",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2022,5,What a Place!,What a wonderful place to stay in while in Fes. Great hospitality and wonderful breakfast. But the best part is the rooms. The room is a museum in itself. It is very traditional and wonderful decorated.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2022,5,Beautiful Riad,"The Riad was absolutely stunning and our room was exquisite. Full of old world charm and modern amenities. Both the bedroom and bathroom were beautifully decorated. The bed was very comfortable and the shower was a retreat. Despite it's convenient location in the busy Medina, the rooms and courtyard were so quiet and peaceful. The dinner meal and breakfast was also top notch. The hotel staff were wonderful - full of Moroccan hospitality. They served us tea and sweets at our reception and ensured every need was taken care of. They also helped do our laundry and assisted with ensuring we could navigate the Medina. We would absolutely book Dar Bensouda again (and stay longer next time!).",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2022,5,A stunningly beautiful place to stay,"We fell in love with this 17th century building and stayed for 4 nights altogether, and spent the whole day last day just sitting in the courtyard admiring the incredible building while reading. We had a family suite and it was one of these gigantic wooden doors with complex carvings you can see in the photo. We loved it! The staff are all so friendly and helpful although I cannot remember all of their names but Aziz Huhka (I'm not sure if I got the spelling right) really stood out. Aziz doesn't speak much of English and we don't any of the local Moroccan dialect, Arabic or French (Moroccan people's great linguistic talent never ceases to impress us, however they could work a bit more on their Mandarin :)) but his kindness and sweetness just exude from the wrinkles of his…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2022,5,Exceptional riad in Fes,"Dar Bensouda îs enchanting, a collection of different houses and spaces that, together, create an elegant yet cozy boutique hotel. Each room is beautiful, well appointed and unique. There are spaces to relax in the riad, comfortable couches and chairs, or on the rooftop, with its soaring views. The pool is refreshing. The food is delicious. And, the manager, Yassine, is incredible. Overall, a wonderful place to stay in the old medina. Make sure you call ahead so that you can be accompanied to the riad as it is not on a main path.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2022,5,Hidden beauty,This riad gives off an authentic image of the real moroccan architecture. Very well decorated and very clean and offers one of the most delicious meals i ve tasted so far in Morocco. Special thanks to the staff for their friendliness and for giving us valuable advices throughout our stay,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2022,5,The best place Worths staying at in fez,"I have spent an amazing day in this riad, full of hospitality and family atmosphere, the staff welcomes you with tea and pastries and show you the riad and talk about the history of the place…, however our room was large clean and warm, the bed quality is extra ordinary, food is special ( i recommend highly the Pastilla with chicken) To be more specific, this was one of the best places i stayed in morocco Thank you for everyone.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2022,5,Best place to visit ❤️❤️,"I liked the place a lot, especially the people working there, they were nice people, the place was amazing, I loved the visit and I enjoyed it I will definitely come back because it is worth it For everyone who wants to visit the city of Fez, I advise him to go to this place, as it is a place worth visiting",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
